fa_jahr;gnr;gname;mwb_bj3_bj5;mStf;ordSt;nachSt;persSt;grstSt;handSt;erbSt;motfSt;konz;nve_mit;korr;rp_total;rp_pEinw;ri;MA;fehlRess;hFA_absch;bs_ra_proz;bs_ra_fr;ra
2024;1082;Büron;2619.1666667;2.0970216883;6278923.9761;69820.433333;25676.666667;254571.8;185194.05;1793.7166667;19771;52757.708333;221694.83;0;7110204.1811;2714.6818382;75.245583697;86.4;1054018;0;0;0;1054018
2024;1083;Buttisholz;3323.6666667;2.012516258;8873345.7434;118459.96667;32090;155411.83333;140189.95;7377.6833333;31916.333333;87316.533333;501274.17333;0;9947382.2167;2992.8940578;82.957073332;86.4;412841;0;0;0;412841
2024;1084;Eich;1616;1.3617051198;8261490.0803;70610.8;18281.666667;183807.1;137399.36667;37349.983333;16371.333333;40787.783333;66872.38;0;8832970.4936;5465.9470876;151.50518683;86.4;0;842271;0;0;0
2024;1085;Geuensee;2891.8333333;2.1321542562;6761428.849;43285.55;27208.333333;272781.96667;139711;67348.75;23317.666667;45834.925;49418.706667;0;7430335.7473;2569.4204647;71.219227209;86.4;1583817;0;0;0;1583817
2024;1086;Grosswangen;3263.1666667;1.8817441312;7352646.002;222158;31900;192416.75;106374.1;28563.633333;33501.333333;69590.558333;12423.276667;-17554.05;8032019.6037;2461.4187457;68.225634268;86.4;2139619;0;0;0;2139619
2024;1088;Hildisrieden;2389.6666667;1.6312295705;8165146.2234;21245.4;23981.666667;255300.96667;131573.11667;33928.15;19537;41007.266667;31008.91;-210.4;8722518.3001;3650.0983262;101.17346911;86.4;0;380799;0;0;0
2024;1089;Knutwil;2274.3333333;2.1166804856;6901829.3156;48409.133333;23463.333333;212710.78333;125573.68333;38361.85;20511.666667;53569.675;39770.373333;0;7464199.8139;3281.9286885;90.968538688;86.4;0;124501;0;0;0
2024;1091;Mauensee;1482.3333333;1.9323961686;5152589.3677;33804.65;15760;192048.8;138804.56667;110054.26667;14126.333333;19201.691667;0;-759.3333333;5675630.3427;3828.8488932;106.12807947;86.4;0;289015;0;0;0
2024;1093;Neuenkirch;7155.5;1.8829842432;17746559.848;27913.65;73551.666667;470098.43333;297033.9;139420.73333;62849.666667;127902.41667;34261.523333;-436.0352827;18979155.803;2652.3870872;73.518897045;86.4;3325301;0;0;0;3325301
2024;1094;Nottwil;3995.5;1.8820392191;10582905.159;17295.533333;40068.333333;402294.4;205261.58333;19830.883333;34512.666667;68872.158333;241520.36;-2881.233333;11609679.844;2905.688861;80.539918645;86.4;844720;0;0;0;844720
2024;1095;Oberkirch;4863.8333333;1.5819158932;16428375.969;76317.733333;49520;937128.3;342388.98333;11086.883333;37740.666667;87854.208333;121964.18333;-471.5;18091905.427;3719.6803812;103.10214535;86.4;0;842506;0;0;0
2024;1097;Rickenbach;3433.6666667;2.03114102;8263860.3671;49307.35;33320;287302.13333;177003.06667;8739.2;29111.333333;78356.266667;41206.586667;-1823.298502;8966383.0052;2611.3143399;72.380442144;86.4;1736722;0;1.03;127719;1864441
2024;1098;Ruswil;7047.6666667;2.0664230262;16106468.63;53022.2;70230;531635.78333;325270.21667;106530.46667;73175.333333;128859.33333;0;0;17395191.963;2468.2200203;68.414152078;86.4;4573137;0;0;0;4573137
2024;1099;Schenkon;3025.8333333;1.2319648501;15398441.254;12807.916667;31946.666667;592725.9;178186.03333;56467.366667;23893;58876.116667;2803638.94;0;19156983.194;6331.1428897;175.48669443;86.4;0;2098778;0;0;0
2024;1100;Schlierbach;919.5;1.6832544835;2266526.5441;20190.083333;9048.3333333;55840.566667;48468.983333;12079.95;10201;14395.366667;3638.0433333;0;2440388.8708;2654.0390112;73.564685094;86.4;425791;0;0;0;425791
2024;1102;Sempach;4206.5;1.9128713257;15815098.558;96188.45;42008.333333;693934.08333;178242.35;118827.73333;34565.333333;76811.3;0;0;17055676.142;4054.6002952;112.38545953;86.4;0;1009392;0;0;0
2024;1103;Sursee;10241.5;1.7813547303;35287894.25;111405.93333;112423.33333;596051.21667;936291.91667;448813.36667;69494.333333;279822.06;1437003.1433;0;39279199.553;3835.2975202;106.30682259;86.4;0;1655277;0;0;0
2024;1104;Triengen;4639.8333333;1.9329358629;11406089.371;73690.483333;45625;325314.45;269623.06667;93327.983333;44193.333333;105024.01667;217421.50333;0;12580309.208;2711.3709273;75.153811831;86.4;1882546;0;0;0;1882546
2024;1121;Alberswil;661.66666667;2.1167899849;1429595.9493;268.35;6828.17;24199.1;24628.9;0;6502.3333333;16833.283333;44024.48;2220.1127305;1555100.6787;2350.2781038;65.145036625;86.4;507385;0;0;0;507385
2024;1122;Altbüron;1017.5;2.2324588453;2559009.9584;18296.283333;10215;60486.45;41842.916667;0;10808.666667;18385.266667;0;0;2719044.5418;2672.2796479;74.07027928;86.4;452611;0;0;0;452611
2024;1123;Altishofen;1963.3333333;1.7517695273;6007224.8568;9355.8666667;18411.666667;169153.2;57987.75;20969.016667;21627.666667;53280.925;131812.59;-5354.076027;6484469.4624;3302.7858043;91.546656472;86.4;0;121077;0;376510;376510
2024;1125;Dagmersellen;5645.6666667;1.8812688584;15960967.438;33522.35;57271.666667;604185.25;249242.13333;55400.166667;50469.333333;164145.025;0;0;17175203.363;3042.1922472;84.323521136;86.4;422942;0;0;0;422942
2024;1127;Egolzwil;1521.8333333;2.0311243483;4423362.5608;41113.6;16046.666667;63406.883333;234634.63333;13465.9;12274;29781.941667;0;0;4834086.1858;3176.488568;88.045948166;86.4;0;30014;0;0;0
2024;1128;Ettiswil;2769;2.080980113;5733287.7017;14743.633333;27416.666667;108153.18333;82142.1;511.76666667;25632;46146.025;94190.433333;-1180.133333;6131043.3767;2214.1724004;61.372457108;86.4;2500225;0;0;0;2500225
2024;1129;Fischbach;703;2.3323116225;1248018.8858;4805.7166667;7158.3333333;43459.8;27451.866667;9551.7833333;9559;10419.15;8435.3666667;0;1368859.9024;1947.1691357;53.971657421;86.4;822466;0;0;0;822466
2024;1131;Grossdietwil;856.16666667;2.2684281669;1913103.2552;3408.0333333;8741.6666667;34828;38706.3;8096.3;11866.666667;20325.783333;50091.776667;0;2089167.7819;2440.1414622;67.635870268;86.4;579595;0;0;0;579595
2024;1132;Hergiswil;1912.1666667;2.1303477761;3016367.6784;8109.0833333;18716.666667;50415.15;27614.683333;42939.5;31600;23113.833333;119773.92333;810.65117441;3339461.1696;1746.4278757;48.40750877;86.4;2620966;0;0;0;2620966
2024;1135;Luthern;1250.6666667;2.3661071723;1726683.9001;6997.8333333;12275;45032.233333;22041.25;8040.3666667;31329;17020.241667;26562.786667;-11115.45;1884867.1617;1507.0899481;41.773537228;86.4;2013594;0;0;0;2013594
2024;1136;Menznau;2935.1666667;2.1322464782;6401599.7154;128285.61667;29320;189753.98333;178201.8;22235.516667;37493.666667;126309.40833;22906.93;0;7136106.637;2431.2440987;67.389253041;86.4;2013121;0;0;0;2013121
2024;1137;Nebikon;2701.1666667;1.8331555108;7351519.7291;27767.216667;25141.666667;173396.01667;111032.18333;10616.866667;19760;63056.216667;34717.213333;0;7817007.1091;2893.9373514;80.21419016;86.4;602818;0;0;0;602818
2024;1139;Pfaffnau;2669.5;1.9155857317;6669021.2374;17181.95;27360;219793.73333;96935.066667;45226.183333;28406.666667;57048.333333;111604.78;0;7272577.9508;2724.3221393;75.512793679;86.4;1048538;0;0;0;1048538
2024;1140;Reiden;7225.1666667;2.2321665196;16583556.352;159500.16667;70488.333333;552814.38333;284305.56667;168544.23333;63315.333333;135351.6;15745.92;0;18033621.888;2495.9454529;69.182645952;86.4;4487993;0;0;0;4487993
2024;1142;Roggliswil;715.5;2.1307151968;1537440.1409;2314;7420;41979.283333;37192.65;10397.65;8374;10375.666667;31590.663333;0;1687084.0542;2357.9092302;65.356556277;86.4;543206;0;0;0;543206
2024;1143;Schötz;4550.1666667;2.1825077929;9870281.9714;18353.466667;44456.666667;226355.73333;195926.43333;46440.283333;38501.666667;80225.791667;77016.86;0;10597558.873;2329.0485051;64.556594354;86.4;3585796;0;0.12;20114;3605910
2024;1145;Ufhusen;910;2.3311109895;1523287.4076;41.683333333;9498.3333333;40033.133333;27304.85;0;13359.333333;0;131401.64;0;1744926.381;1917.5015175;53.149330024;86.4;1091641;0;0;0;1091641
2024;1146;Wauwil;2334;2.0806099473;5724862.7239;13934.716667;22668.333333;106416.81667;279480.31667;53201.4;16460.333333;36788.191667;19727.186667;0;6273540.0189;2687.892039;74.503023722;86.4;1001787;0;0;0;1001787
2024;1147;Wikon;1507.8333333;2.4304927028;3754486.2804;4911.1;14951.666667;139525.46667;101312.83333;10271.95;15128.666667;32150.233333;117406.02667;0;4190144.2237;2778.9173585;77.026064618;86.4;509933;0;0;0;509933
2024;1151;Willisau;8954.3333333;2.0858341793;20464371.98;85208.85;88436.666667;498432.65;372422.83333;296423.06667;87965.333333;194247.00833;926865.13667;-5718.375;23008655.15;2569.5553531;71.222966046;86.4;4902957;0;0;0;4902957
2024;1150;Zell;2089;1.9320129314;5016315.4428;14757.816667;21095;113979.41667;108085.86667;28943.866667;21802;66276.316667;0;9252.75;5400508.4761;2585.2122911;71.656945242;86.4;1111127;0;0;0;1111127
2025;1001;Doppleschwand;811.16666667;2.3;1373154.4689;0;6601.6666667;39706.016667;19678.05;2349.0833333;0;11755.275;56791.716667;0;1510036.2772;1861.5610568;51.10267955;86.4;1043003;0;0;0;1043003
2025;1002;Entlebuch;3253.5;2.1;6452426.1062;26360.15;27085;169243.51667;144827.83333;45847.35;0;58986.891667;207527.22333;0;7132304.0712;2192.1942742;60.179063748;86.4;3107654;0;0;0;3107654
2025;1010;Escholzmatt-Marbach;4360.3333333;2.032900392;7959751.0388;100552.98333;37066.666667;122210.51667;122209.43333;60466.616667;0;100758.18333;206945.46333;-8959.075;8701001.8271;1995.4900605;54.7792342;86.4;5022566;0;0.63;100692;5123258
2025;1004;Flühli;1840;2.1680436535;3336772.4653;14122.633333;14016.666667;183405.4;75033.866667;39423.183333;0;77164.516667;231394.29;0;3971333.0219;2158.3331641;59.249524825;86.4;1819822;0;0;0;1819822
2025;1005;Hasle;1732.3333333;2.3;2899533.7004;26397.233333;14885;63722.15;41059;7177.2833333;0;33752.7;51476.393333;0;3138003.4604;1811.4316685;49.726551673;86.4;2314285;0;0;0;2314285
2025;1007;Romoos;647.83333333;2.1666939901;773267.97619;318.65;5190;19401.083333;9934.15;5415.2;0;15003.441667;41979.883333;0;870510.38452;1343.7258315;36.887315794;86.4;1168459;0;0;0;1168459
2025;1008;Schüpfheim;4244.1666667;2.2;7938230.414;85818.15;34488.333333;238139.5;129437.55;54812.3;0;82236.183333;206474.4;0;8769636.8306;2066.2800308;56.722526445;86.4;4588312;0;0;0;4588312
2025;1009;Werthenstein;2151;2.15;4969610.3455;19132.6;16958.333333;224233.35;45727.95;15674.483333;0;63163.366667;44197.326667;0;5398697.7555;2509.8548375;68.899328878;86.4;1371288;0;0;0;1371288
2025;1107;Wolhusen;4331.3333333;2.3;9144896.9682;55695.833333;32956.666667;323370.01667;212792.3;18596.516667;0;70055.875;0;0;9858364.1765;2276.0576058;62.481239625;86.4;3773930;0;0;0;3773930
2025;1021;Aesch;1300.8333333;1.8;4125660.0924;19615;11295;128315.1;103153.15;7081.9833333;0;26888.658333;102233.13333;-419.175;4523822.9424;3477.6345489;95.466352446;86.4;0;147840;0;0;0
2025;1023;Ballwil;2677;1.5;7289345.4952;28135.633333;22235;302441.75;111508.66667;16255.85;0;62627.496667;825247.08333;0;8657796.9752;3234.1415671;88.78210012;86.4;0;79937;0;0;0
2025;1024;Emmen;31195.666667;2.15;69328716.371;503407.38333;251386.66667;2130877.5833;1262845;435807.98333;0;833927.63;158043.26333;470.3560093;74905482.237;2401.1502315;65.915222271;86.4;23278722;0;0;0;23278722
2025;1025;Ermensee;1016.1666667;2.0645331839;2560879.1588;12797.5;8261.6666667;82646.283333;52237.633333;15327.3;0;17847.858333;0;0;2749997.4005;2706.2464167;74.290576134;86.4;448252;0;0;0;448252
2025;1026;Eschenbach;3698.6666667;1.4;11056431.391;24436.733333;31336.666667;397872.46667;181584.23333;61140.166667;0;64294.275;1936896.97;0;13753992.902;3718.6354278;102.08219276;86.4;0;639900;0;0;0
2025;1030;Hitzkirch;5930.5;1.8915480239;15869180.579;120243.9;49120;675955.28333;258364.38333;49136.983333;0;117489.95;190898.46;0;17330389.539;2922.2476249;80.2201375;86.4;1335069;0;0;0;1335069
2025;1031;Hochdorf;9892.1666667;2;24279596.145;99609.616667;79325;765618.81667;303527.75;137648.76667;0;159360.57667;1196582.03;0;27021268.702;2731.5824341;74.986088307;86.4;4113008;0;0;0;4113008
2025;1032;Hohenrain;2425.3333333;2.15;6028385.8607;64300.066667;19306.666667;171962.01667;106148.4;54537.3;0;46906.908333;0;-2187.3;6489359.919;2675.656921;73.450847996;86.4;1144054;0;0;0;1144054
2025;1033;Inwil;2784;1.7651378995;8095779.4652;43150.083333;22760;360294.91667;184006.16667;25050.023333;0;73519.575;0;0;8804560.2302;3162.557554;86.817010191;86.4;0;14553;0;0;0
2025;1037;Rain;2927.1666667;1.8;8364745.1277;5148.8666667;23133.333333;92370.916667;114799.28333;57226.666667;0;44762.6;174691.79667;0;8876878.591;3032.5839291;83.2490367;86.4;335988;0;0;0;335988
2025;1039;Römerswil;1798.6666667;2.1167722236;4018396.6351;3557.75;14875;104487.51667;42581.683333;13634.05;0;30348.875;36435.18;0;4264316.6901;2370.8209915;65.082638551;86.4;1396747;0;0;0;1396747
2025;1040;Rothenburg;7758.5;1.7824883972;23415731.833;48815.6;63695;448729.06667;419366.3;27724.136667;0;168468.31667;1231587.3167;0;25824117.569;3328.4935966;91.372206693;86.4;0;483577;0;0;0
2025;1041;Schongau;1054.3333333;2.1;2625608.3944;32516.416667;8948.3333333;52803.75;55759.966667;18908.816667;0;50335.825;0;0;2844881.5027;2698.275216;74.071754562;86.4;473492;0;0;0;473492
2025;1051;Adligenswil;5465;2;17040505.002;76806.683333;44383.333333;1186887.4667;279013.21667;60641.416667;0;64422.883333;0;0;18752660.002;3431.4107964;94.197440203;86.4;0;534172;0;0;0
2025;1052;Buchrain;6487.3333333;1.9169328138;16918785.483;75570.583333;51565;554326.7;545772.05;14584.533333;0;102479.525;249487.39667;0;18512571.271;2853.6488446;78.336996749;86.4;1905446;0;0;0;1905446
2025;1053;Dierikon;1581.8333333;1.8552175586;5051156.0413;20996.3;12871.666667;73784.75;101264.95;5002.4333333;0;42461.808333;29623.576667;-666.6666667;5336494.8596;3373.6138613;92.610826516;86.4;0;123154;0;0;0
2025;1054;Ebikon;14135.333333;1.8661751488;37901208.217;106210.2;116746.66667;1199659.1167;625731.4;361545.08333;0;238023.575;1128272.5633;0;41677396.822;2948.4551824;80.939574775;86.4;2811682;0;0;0;2811682
2025;1055;Gisikon;1427;1.6;5070803.2208;14744.7;11870;130826.58333;131427.9;1525.5166667;0;21291.7;220816.33667;0;5603305.9575;3926.6334671;107.79205498;86.4;0;308166;0;0;0
2025;1056;Greppen;1189.1666667;1.815101276;3916995.69;7860.25;9780;237416.53333;113340.23333;0;0;22812.5;2147.1733333;0;4310352.38;3624.6831507;99.503059995;86.4;0;182668;0;0;0
2025;1058;Horw;14531;1.45;90721243.765;224079.15;125085;2785025.6;1113568.1833;480257.26667;0;270718.6;948816.82;0;96668794.385;6652.5906259;182.62372093;86.4;0;11316463;0;0;0
2025;1059;Kriens;28424.333333;1.9334553145;77302350.166;244690.95;242531.66667;2738069.8167;1417951.1833;488126.05667;0;497279.26667;85854.1;113.08233175;83016966.288;2920.6301979;80.175736671;86.4;6444836;0;0;0;6444836
2025;1061;Luzern;82863.5;1.75;355134477.52;1390817.6167;752580;11565123.65;3565359.5167;4947080.91;0;3664913.6567;33403834.253;157984.66414;414582171.79;5003.1940696;137.34527929;86.4;0;19224696;0;0;0
2025;1062;Malters;7524.8333333;1.95;17972421.785;47431.516667;63838.333333;593190.8;277979.95;54706.2;0;143589.31667;0;0;19153157.902;2545.3265279;69.873080678;86.4;4530252;0;0;0;4530252
2025;1063;Meggen;7562.3333333;0.9307505334;73774211.015;135616.21667;68193.333333;3991010.15;932346.35;1035795.5;0;163550.84167;451199.64333;-62660.74441;80489262.306;10643.442805;292.17867713;86.4;0;12120684;0;0;0
2025;1064;Meierskappel;1534.8333333;2.1328541499;4770137.3348;4874.9333333;11673.333333;226336.78333;170686.3;178.55;0;28377.641667;45873.58;-971.71107;5257166.7454;3425.2362333;94.027939064;86.4;0;146760;0;0;0
2025;1065;Root;5778.8333333;1.6673836193;24432224.348;54504.7;46755;835683.36667;475937;51410.566667;0;240912.225;108354.41667;0;26245781.623;4541.7093917;124.67682368;86.4;0;1981839;0;0;0
2025;1066;Schwarzenberg;1748.3333333;2.1;3895694.8923;14521.116667;14135;126818.73333;86375.65;9098.1833333;0;34739.493333;34388.063333;0;4215771.1323;2411.30856;66.194083823;86.4;1286875;0;0;0;1286875
2025;1067;Udligenswil;2378.8333333;1.85;8501613.3698;17461.783333;19825;560177.35;163121.46667;106626.61667;0;34308.075;171692.85333;0;9574826.5148;4025.0093946;110.49262366;86.4;0;562035;0;0;0
2025;1068;Vitznau;1429.5;1.4;8778976.2405;24180.383333;11976.666667;800321.75;246170.5;193358.25;0;74044.666667;2132.69;0;10131161.147;7087.206119;194.55457659;86.4;0;1241543;0;0;0
2025;1069;Weggis;4466.1666667;1.35;30632590.142;112809.05;38091.666667;2017235.5167;673832.35;531081.18333;0;171377.83333;43842.666667;0;34220860.409;7662.2443726;210.34025039;86.4;0;4409194;0;0;0
2025;1081;Beromünster;6675.1666667;1.85;16001434.805;27426.216667;53661.666667;608995.46667;192326.73333;149010.13333;0;131552.8;301520.16;0;17465927.982;2616.553092;71.828358087;86.4;3543270;0;0.36;87894;3631164
2025;1082;Büron;2676.8333333;2.0324276637;6339415.7687;72095.883333;21556.666667;261216.16667;142887.66667;1889.4666667;0;52152.566667;191078.56;0;7082292.7454;2645.7727708;72.630482668;86.4;1342684;0;0;0;1342684
2025;1083;Buttisholz;3345.6666667;1.9502675987;9122992.1982;62699.35;26721.666667;151498.25;133414.73333;8345.85;0;85128.466667;516654.88667;0;10107455.402;3021.0587033;82.93265174;86.4;422585;0;0;0;422585
2025;1084;Eich;1612.1666667;1.2819848164;8705002.3327;63330.533333;14998.333333;183567.15;119531.58333;45317.866667;0;49095.6;55324.913333;0;9236168.3127;5729.0406157;157.27086987;86.4;0;948108;0;0;0
2025;1085;Geuensee;2885;2.1;6894417.6508;77066.883333;22453.333333;165611.53333;98460.566667;24392.066667;0;44666.141667;57604.896667;0;7384673.0725;2559.678708;70.267069827;86.4;1695480;0;0;0;1695480
2025;1086;Grosswangen;3260.6666667;1.85;7572180.424;98948.85;26068.333333;123870.78333;125790.05;7807.25;0;70350.066667;6583.7466667;0;8031599.504;2463.1771122;67.617954395;86.4;2230914;0;0;0;2230914
2025;1088;Hildisrieden;2425;1.5646154203;8532162.6476;22856.866667;20198.333333;237865.13333;84762.95;60778.933333;0;40433.408333;30880.79;0;9029939.0626;3723.6862114;102.22084444;86.4;0;422074;0;0;0
2025;1089;Knutwil;2306.6666667;2.1186850565;7162766.806;53772.633333;19473.333333;205778.1;215730.93333;-94.8;0;58023;25976.333333;0;7741426.3393;3356.1096847;92.130310271;86.4;0;165692;0;0;0
2025;1091;Mauensee;1509.5;1.9;5160435.6809;45424.85;13171.666667;113236.45;97667.683333;29585.316667;0;14302.716667;0;-379.6666667;5473444.6976;3625.9984747;99.539167639;86.4;0;232284;0;0;0
2025;1093;Neuenkirch;7180.3333333;1.85;17958066.65;33289.65;60615;465505.71667;255437.81667;140244.93333;0;131710.86667;44630.29;33617.710417;19123118.634;2663.2633537;73.110625743;86.4;3476024;0;0;0;3476024
2025;1094;Nottwil;4055;1.85;10770190.899;22402.6;33471.666667;437853.35;175283.88333;23818.8;0;67070.825;239998.64667;0;11770090.671;2902.6117561;79.681103066;86.4;992482;0;0;0;992482
2025;1095;Oberkirch;4960.6666667;1.55;16654153.128;84369.816667;41015;886604.01667;283406.48333;44001.45;0;89705.791667;159717.02333;0;18242972.71;3677.5244006;100.95363259;86.4;0;816129;0;0;0
2025;1097;Rickenbach;3487.6666667;1.9326782345;8422252.9497;26460.183333;28196.666667;307844.81667;204900.2;3946.8166667;0;73398.35;50348.3;19.282728472;9117367.5657;2614.1740129;71.76304875;86.4;1859599;0;0.69;87524;1947123
2025;1098;Ruswil;7119.8333333;2.0674663592;16311310.605;47608.35;57663.333333;586823.73333;291216.83333;146786.35;0;127652.68333;0;0;17569061.889;2467.6226347;67.739990742;86.4;4839665;0;0;0;4839665
2025;1099;Schenkon;3059.3333333;1.1655203159;15702840.129;12306.75;26205;621395.31667;149380;64782.516667;0;60117.333333;2848924.5933;0;19485951.639;6369.3457089;174.84821759;86.4;0;2203636;0;0;0
2025;1100;Schlierbach;937.16666667;1.65;2290634.7326;20440.616667;7603.3333333;61072.6;54586.766667;507.58333333;0;14441.058333;7718.9433333;0;2457005.6342;2621.7381834;71.970696724;86.4;492602;0;0;0;492602
2025;1102;Sempach;4196.5;1.850084195;16014627.39;52441.4;34086.666667;750762.26667;181432.21667;40034.233333;0;76014.691667;0;0;17149398.865;4086.5957024;112.18326139;86.4;0;1044848;0;0;0
2025;1103;Sursee;10366.666667;1.75;36567599.272;98099.316667;92655;924116.95;939811.11667;136916.51667;0;276265.29333;1527690.9233;0;40563154.388;3912.8444747;107.41352619;86.4;0;1819344;0;0;0
2025;1104;Triengen;4661.6666667;1.8653420817;11477725.434;83470.3;37388.333333;379055.65;191126.55;93361.233333;0;100010.01667;196013.02667;0;12558150.544;2693.9186008;73.952158855;86.4;2113824;0;0;0;2113824
2025;1121;Alberswil;665.33333333;2.0819734167;1498673.8302;1149.1;5663.17;35410.483333;34421.9;0;0;17461.5;5609.6633333;2184.6537289;1600574.3006;2405.6727965;66.039373554;86.4;493474;0;0;0;493474
2025;1122;Altbüron;1026.5;2.2;2567175.5687;11449.85;8386.6666667;56252.266667;27498.7;0;0;15950.583333;7216.36;0;2693929.9954;2624.383824;72.043323578;86.4;536842;0;0;0;536842
2025;1123;Altishofen;1976.8333333;1.7;6139261.2176;111350.71667;15115;170533.85;50591.933333;4581.8166667;0;48845.8;138795.28;-2659.95;6676415.6643;3377.3285546;92.712800491;86.4;0;156434;0;376510;376510
2025;1125;Dagmersellen;5727.1666667;1.85;16393937.33;40376.233333;47518.333333;243467.45;207174.6;52096.85;0;161289.89167;17202.47;0;17163063.158;2996.7808092;82.266186659;86.4;862431;0;0;0;862431
2025;1127;Egolzwil;1561.6666667;2.0179125804;4658662.9661;5894.4333333;13451.666667;89626.933333;145154.95;9285;0;30320.941667;0;0;4952396.8911;3171.2253305;87.054953826;86.4;0;12821;0;0;0
2025;1128;Ettiswil;2802.1666667;2.05;5916792.0129;22870.25;22623.333333;153896.16667;85767.316667;3466.75;0;45835.316667;11921.753333;0;6263172.8996;2235.1179086;61.357382732;86.4;2556273;0;0;0;2556273
2025;1129;Fischbach;702;2.3;1280491.6363;33854.316667;5841.6666667;31177.083333;18048.4;9551.7833333;0;10256.583333;20908.966667;0;1410130.4363;2008.7328152;55.142767938;86.4;799321;0;0;0;799321
2025;1131;Grossdietwil;860.33333333;2.2696219965;1953163.6153;4641.2;7253.3333333;38680.733333;51427.316667;8408.85;0;20374.616667;58735.5;0;2142685.1653;2490.5290569;68.368806836;86.4;565099;0;0;0;565099
2025;1132;Hergiswil;1916.5;2.1;3100657.6312;167.76666667;15423.333333;33564.666667;18511.683333;2166.7;0;22796.825;165773.70667;795.77639445;3359858.0892;1753.1218832;48.125859468;86.4;2672070;0;0;0;2672070
2025;1135;Luthern;1250.3333333;2.3674401099;1767217.6707;8514.7;10115;54021.05;23281.4;3154.4;0;6007.4916667;37952.996667;430.13333333;1910694.8423;1528.1483676;41.94999463;86.4;2024563;0;0;0;2024563
2025;1136;Menznau;2987.3333333;2.046753333;6596539.4507;112988.25;24505;186701.2;129268.13333;26123.816667;0;123799.875;27837.543333;0;7227763.269;2419.4699629;66.418126734;86.4;2174470;0;0;0;2174470
2025;1137;Nebikon;2733.1666667;1.8;7244267.1272;29163.983333;20783.333333;182067.05;101974.3;11667.2;0;62408.958333;40621.73;0;7692953.6822;2814.6668756;77.26688247;86.4;909324;0;0;0;909324
2025;1139;Pfaffnau;2674.8333333;1.9156404374;6545977.6425;17946.55;22176.666667;224129.48333;80486.333333;27128.416667;0;57944.025;115040.74333;0;7090829.8608;2650.9426858;72.77240469;86.4;1327852;0;0;0;1327852
2025;1140;Reiden;7297.5;2.2;17035138.939;119752.23333;57975;530157.4;203688.53333;173202.55;0;131567.55833;0;0;18251482.214;2501.0595703;68.65788543;86.4;4716427;0;0;0;4716427
2025;1142;Roggliswil;733.33333333;2.1;1634998.5057;937.5;6418.3333333;40136.066667;25739.166667;9005.0833333;0;10772.016667;30863.87;0;1758870.5424;2398.4598305;65.841366678;86.4;549198;0;0;0;549198
2025;1143;Schötz;4630;2.15;9887795.3703;16451.05;36761.666667;214355.5;196786.76667;19609.716667;0;81439.075;17112.376667;0;10470311.522;2261.4063762;62.079041112;86.4;4101997;0;0.07;11491;4113488
2025;1145;Ufhusen;922;2.3;1592567.2015;2170.4166667;7943.3333333;49021.366667;17638.2;0;0;0;126548.34667;0;1795888.8648;1947.8187254;53.470583617;86.4;1105983;0;0;0;1105983
2025;1146;Wauwil;2421.5;2.05;5981485.585;17849.283333;19448.333333;110659.03333;279409.21667;75657.216667;0;38398.633333;48468.096667;0;6571375.3983;2713.7622954;74.496898423;86.4;1049973;0;0;0;1049973
2025;1147;Wikon;1495.3333333;2.3663382626;3865809.363;14151.983333;12190;124315.33333;64541.016667;1263.3666667;0;30745.591667;78355.366667;0;4191372.0213;2802.9683602;76.945740446;86.4;514990;0;0;0;514990
2025;1151;Willisau;8988;2.0769356495;20861415.141;50938.883333;73113.333333;509559.61667;342967.38333;278052.33333;0;186453.30833;1030738.35;-1908.351941;23331329.998;2595.8311079;71.259508136;86.4;4957203;0;0;0;4957203
2025;1150;Zell;2100.6666667;1.9;5116387.874;11600.183333;17338.333333;56805;103266.78333;29011.6;0;64822.608333;0;9252.75;5408485.1323;2574.6517609;70.67810288;86.4;1203083;0;0;0;1203083
2026;1001;Doppleschwand;816.33333333;2.3;1415277.8432;780.38333333;6770;18713.183333;20184.15;1363.9666667;0;13270.016667;30297.953333;0;1506657.4965;1845.6400529;48.865888359;86.4;1157270;0;0;0;1157270
2026;1002;Entlebuch;3277.5;2.1;6451718.9853;33861;27800;202744.05;143669.03333;37301.183333;0;63407.666667;207093.18;0;7167595.0986;2186.9092597;57.901465437;86.4;3527820;0;0;0;3527820
2026;1010;Escholzmatt-Marbach;4390.1666667;2;8195995.0635;55089.833333;37905;106537.78333;119020.3;42680.92;0;100582.25;153034.44;0;8810845.5901;2006.9501363;53.136797257;86.4;5515518;0;0.32;52546;5568064
2026;1004;Flühli;1813.5;2.2;3475170.591;13274.5;14396.666667;273027.88333;81687.333333;29814.866667;0;81093.825;227235.19667;0;4195700.8627;2313.5929764;61.2555931;86.4;1722266;0;0;0;1722266
2026;1005;Hasle;1740.5;2.3;2961921.9695;23237.766667;15116.666667;79692.216667;37285.55;17393.783333;0;38345.483333;28026.67;0;3201020.1062;1839.1382397;48.693743806;86.4;2478727;0;0;0;2478727
2026;1007;Romoos;643.66666667;2.2;797327.42319;550.35;5205;15230.566667;8042.0333333;5547.2;0;15251.075;43860.53;0;891014.17819;1384.278889;36.650709621;86.4;1209453;0;0;0;1209453
2026;1008;Schüpfheim;4257;2.2;8011127.1304;38215.683333;35395;243788.03333;125412;83462.7;0;92068.983333;179694.34667;0;8809163.8771;2069.3361233;54.788553066;86.4;5082639;0;0;0;5082639
