station_abbr;reference_timestamp;tre200d0;tre200dx;tre200dn;tre005d0;tre005dx;tre005dn;ure200d0;pva200d0;prestad0;pp0qffd0;ppz850d0;ppz700d0;pp0qnhd0;fkl010d0;fkl010d1;fu3010d0;fu3010d1;fkl010d3;fu3010d3;wcc006d0;rre150d0;rka150d0;htoautd0;gre000d0;oli000d0;olo000d0;osr000d0;ods000d0;sre000d0;sremaxdv;erefaod0;xcd000d0;dkl010d0;xno000d0;xno012d0;rreetsd0;tso005d0;tso010d0;tso020d0
LUZ;17.02.1881 00:00;2.1;;;;;;;;963.7;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;18.02.1881 00:00;2.4;;;;;;;;965.3;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;19.02.1881 00:00;2.6;;;;;;;;966.7;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;20.02.1881 00:00;4.4;;;;;;;;967.8;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;21.02.1881 00:00;3.5;;;;;;;;969.4;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;22.02.1881 00:00;1.7;;;;;;;;969;;;;;;;;;;;;0.3;;;;;;;;;;;;;;;;;;
LUZ;23.02.1881 00:00;2;;;;;;;;968.7;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;24.02.1881 00:00;4.2;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;25.02.1881 00:00;3.7;;;;;;;;962.5;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;26.02.1881 00:00;4.1;;;;;;;;956.9;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;27.02.1881 00:00;4.6;;;;;;;;954.5;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;28.02.1881 00:00;7.2;;;;;;;;950.9;;;;;;;;;;;;1.5;;;;;;;;;;;;;;;;;;
LUZ;01.03.1881 00:00;-0.4;;;;;;;;963.4;;;;;;;;;;;;2.8;;;;;;;;;;;;;;;;;;
LUZ;02.03.1881 00:00;-2.9;;;;;;;;972.5;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;03.03.1881 00:00;-2.1;;;;;;;;970.1;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;04.03.1881 00:00;1.1;;;;;;;;960.7;;;;;;;;;;;;2.9;;;;;;;;;;;;;;;;;;
LUZ;05.03.1881 00:00;4.9;;;;;;;;957.7;;;;;;;;;;;;1.8;;;;;;;;;;;;;;;;;;
LUZ;06.03.1881 00:00;7.8;;;;;;;;957.8;;;;;;;;;;;;8.2;;;;;;;;;;;;;;;;;;
LUZ;07.03.1881 00:00;11.3;;;;;;;;957.2;;;;;;;;;;;;9.5;;;;;;;;;;;;;;;;;;
LUZ;08.03.1881 00:00;8;;;;;;;;963.7;;;;;;;;;;;;18.6;;;;;;;;;;;;;;;;;;
LUZ;09.03.1881 00:00;6.9;;;;;;;;973.5;;;;;;;;;;;;0.1;;;;;;;;;;;;;;;;;;
LUZ;10.03.1881 00:00;5.9;;;;;;;;972;;;;;;;;;;;;8.6;;;;;;;;;;;;;;;;;;
LUZ;11.03.1881 00:00;7.7;;;;;;;;969;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;12.03.1881 00:00;7.6;;;;;;;;962.5;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;13.03.1881 00:00;6.3;;;;;;;;962.2;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;14.03.1881 00:00;3.1;;;;;;;;961.9;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;15.03.1881 00:00;3.6;;;;;;;;971.2;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;16.03.1881 00:00;3.2;;;;;;;;974.8;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;17.03.1881 00:00;2.8;;;;;;;;978.4;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;18.03.1881 00:00;5.4;;;;;;;;975.7;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;19.03.1881 00:00;7.2;;;;;;;;967.7;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;20.03.1881 00:00;9.8;;;;;;;;960.9;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;21.03.1881 00:00;9.4;;;;;;;;954.2;;;;;;;;;;;;2.7;;;;;;;;;;;;;;;;;;
LUZ;22.03.1881 00:00;1.3;;;;;;;;962;;;;;;;;;;;;0.1;;;;;;;;;;;;;;;;;;
LUZ;23.03.1881 00:00;4.1;;;;;;;;965.3;;;;;;;;;;;;1.3;;;;;;;;;;;;;;;;;;
LUZ;24.03.1881 00:00;6;;;;;;;;957.1;;;;;;;;;;;;8.4;;;;;;;;;;;;;;;;;;
LUZ;25.03.1881 00:00;7.5;;;;;;;;951.3;;;;;;;;;;;;1.3;;;;;;;;;;;;;;;;;;
LUZ;26.03.1881 00:00;5.4;;;;;;;;956.5;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;27.03.1881 00:00;7.2;;;;;;;;956.3;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;28.03.1881 00:00;7.3;;;;;;;;956.9;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;29.03.1881 00:00;10.1;;;;;;;;954.5;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;30.03.1881 00:00;5;;;;;;;;954.9;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;31.03.1881 00:00;3.3;;;;;;;;957.9;;;;;;;;;;;;1.9;;;;;;;;;;;;;;;;;;
LUZ;01.04.1881 00:00;5.6;;;;;;;;954.1;;;;;;;;;;;;1.7;;;;;;;;;;;;;;;;;;
LUZ;02.04.1881 00:00;9;;;;;;;;952.3;;;;;;;;;;;;0.2;;;;;;;;;;;;;;;;;;
LUZ;03.04.1881 00:00;5.9;;;;;;;;952.9;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;
LUZ;04.04.1881 00:00;3.9;;;;;;;;957;;;;;;;;;;;;0.1;;;;;;;;;;;;;;;;;;
LUZ;05.04.1881 00:00;4.5;;;;;;;;953.9;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;06.04.1881 00:00;8.9;;;;;;;;952.5;;;;;;;;;;;;0.2;;;;;;;;;;;;;;;;;;
LUZ;07.04.1881 00:00;8.3;;;;;;;;957.1;;;;;;;;;;;;0.3;;;;;;;;;;;;;;;;;;
LUZ;08.04.1881 00:00;8.5;;;;;;;;962.5;;;;;;;;;;;;4.2;;;;;;;;;;;;;;;;;;
LUZ;09.04.1881 00:00;9.3;;;;;;;;965.1;;;;;;;;;;;;3.7;;;;;;;;;;;;;;;;;;
LUZ;10.04.1881 00:00;9.8;;;;;;;;964.7;;;;;;;;;;;;0.9;;;;;;;;;;;;;;;;;;
LUZ;11.04.1881 00:00;11;;;;;;;;962.2;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;12.04.1881 00:00;11.1;;;;;;;;963.4;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;13.04.1881 00:00;10.6;;;;;;;;963.2;;;;;;;;;;;;0.1;;;;;;;;;;;;;;;;;;
LUZ;14.04.1881 00:00;10.1;;;;;;;;964.4;;;;;;;;;;;;11.8;;;;;;;;;;;;;;;;;;
LUZ;15.04.1881 00:00;10.1;;;;;;;;965.2;;;;;;;;;;;;12.2;;;;;;;;;;;;;;;;;;
LUZ;16.04.1881 00:00;9.5;;;;;;;;965.2;;;;;;;;;;;;4.6;;;;;;;;;;;;;;;;;;
LUZ;17.04.1881 00:00;10.8;;;;;;;;963.5;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;18.04.1881 00:00;13;;;;;;;;956.5;;;;;;;;;;;;0.2;;;;;;;;;;;;;;;;;;
LUZ;19.04.1881 00:00;10.3;;;;;;;;949.7;;;;;;;;;;;;13.7;;;;;;;;;;;;;;;;;;
LUZ;20.04.1881 00:00;3.6;;;;;;;;950.2;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;
LUZ;21.04.1881 00:00;5;;;;;;;;951;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;22.04.1881 00:00;2.3;;;;;;;;953.8;;;;;;;;;;;;26.8;;;;;;;;;;;;;;;;;;
LUZ;23.04.1881 00:00;3.3;;;;;;;;962.6;;;;;;;;;;;;2.2;;;;;;;;;;;;;;;;;;
LUZ;24.04.1881 00:00;5.1;;;;;;;;964.1;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;25.04.1881 00:00;7.5;;;;;;;;970;;;;;;;;;;;;0.7;;;;;;;;;;;;;;;;;;
LUZ;26.04.1881 00:00;7.4;;;;;;;;963.7;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;
LUZ;27.04.1881 00:00;4.8;;;;;;;;968.1;;;;;;;;;;;;5.3;;;;;;;;;;;;;;;;;;
LUZ;28.04.1881 00:00;3.8;;;;;;;;968.9;;;;;;;;;;;;5.1;;;;;;;;;;;;;;;;;;
LUZ;29.04.1881 00:00;4.8;;;;;;;;972.8;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;30.04.1881 00:00;8.2;;;;;;;;966.7;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;01.05.1881 00:00;12.1;;;;;;;;962.7;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;02.05.1881 00:00;13.2;;;;;;;;956.4;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;03.05.1881 00:00;11.9;;;;;;;;956.7;;;;;;;;;;;;12.9;;;;;;;;;;;;;;;;;;
LUZ;04.05.1881 00:00;7.9;;;;;;;;966.7;;;;;;;;;;;;6.1;;;;;;;;;;;;;;;;;;
LUZ;05.05.1881 00:00;8.5;;;;;;;;973.5;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;06.05.1881 00:00;11.7;;;;;;;;977.1;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;07.05.1881 00:00;13.7;;;;;;;;978.4;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;08.05.1881 00:00;15.4;;;;;;;;975.1;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;09.05.1881 00:00;9.7;;;;;;;;972.5;;;;;;;;;;;;2.2;;;;;;;;;;;;;;;;;;
LUZ;10.05.1881 00:00;4.7;;;;;;;;971.4;;;;;;;;;;;;4.8;;;;;;;;;;;;;;;;;;
LUZ;11.05.1881 00:00;4.9;;;;;;;;972.7;;;;;;;;;;;;0.2;;;;;;;;;;;;;;;;;;
LUZ;12.05.1881 00:00;4.7;;;;;;;;969.5;;;;;;;;;;;;0.2;;;;;;;;;;;;;;;;;;
LUZ;13.05.1881 00:00;6.7;;;;;;;;968.2;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;14.05.1881 00:00;10.1;;;;;;;;965.7;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;15.05.1881 00:00;13.2;;;;;;;;963.3;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;16.05.1881 00:00;13.4;;;;;;;;957.9;;;;;;;;;;;;10.7;;;;;;;;;;;;;;;;;;
LUZ;17.05.1881 00:00;8.2;;;;;;;;968.1;;;;;;;;;;;;0.1;;;;;;;;;;;;;;;;;;
LUZ;18.05.1881 00:00;12.2;;;;;;;;964.7;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;19.05.1881 00:00;15.8;;;;;;;;963.2;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;20.05.1881 00:00;15.1;;;;;;;;966.3;;;;;;;;;;;;5.1;;;;;;;;;;;;;;;;;;
LUZ;21.05.1881 00:00;12.9;;;;;;;;965.9;;;;;;;;;;;;0.9;;;;;;;;;;;;;;;;;;
LUZ;22.05.1881 00:00;14.1;;;;;;;;972.1;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;23.05.1881 00:00;13.3;;;;;;;;969.1;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;24.05.1881 00:00;12.1;;;;;;;;963.3;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;25.05.1881 00:00;16.7;;;;;;;;962.3;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;
LUZ;26.05.1881 00:00;14.9;;;;;;;;959.9;;;;;;;;;;;;6.5;;;;;;;;;;;;;;;;;;
LUZ;27.05.1881 00:00;14.2;;;;;;;;958.9;;;;;;;;;;;;29.6;;;;;;;;;;;;;;;;;;
LUZ;28.05.1881 00:00;12.4;;;;;;;;965.5;;;;;;;;;;;;4.1;;;;;;;;;;;;;;;;;;
LUZ;29.05.1881 00:00;14.3;;;;;;;;965.6;;;;;;;;;;;;2.2;;;;;;;;;;;;;;;;;;
LUZ;30.05.1881 00:00;15.7;;;;;;;;968.4;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;31.05.1881 00:00;15;;;;;;;;967.7;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;01.06.1881 00:00;15.7;;;;;;;;967.3;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;02.06.1881 00:00;15.8;;;;;;;;965.5;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;03.06.1881 00:00;16.2;;;;;;;;967.2;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;04.06.1881 00:00;18.7;;;;;;;;968.5;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;05.06.1881 00:00;17.2;;;;;;;;961.9;;;;;;;;;;;;10.4;;;;;;;;;;;;;;;;;;
LUZ;06.06.1881 00:00;13.4;;;;;;;;952.1;;;;;;;;;;;;29.7;;;;;;;;;;;;;;;;;;
LUZ;07.06.1881 00:00;8.9;;;;;;;;951.4;;;;;;;;;;;;7.9;;;;;;;;;;;;;;;;;;
LUZ;08.06.1881 00:00;6.7;;;;;;;;952.7;;;;;;;;;;;;24;;;;;;;;;;;;;;;;;;
LUZ;09.06.1881 00:00;7.7;;;;;;;;962.5;;;;;;;;;;;;5.4;;;;;;;;;;;;;;;;;;
LUZ;10.06.1881 00:00;7.3;;;;;;;;968.3;;;;;;;;;;;;6.8;;;;;;;;;;;;;;;;;;
LUZ;11.06.1881 00:00;9.5;;;;;;;;966.8;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;12.06.1881 00:00;11.7;;;;;;;;967.1;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;13.06.1881 00:00;14.6;;;;;;;;967.4;;;;;;;;;;;;2.3;;;;;;;;;;;;;;;;;;
LUZ;14.06.1881 00:00;14;;;;;;;;966.8;;;;;;;;;;;;6.6;;;;;;;;;;;;;;;;;;
LUZ;15.06.1881 00:00;14.4;;;;;;;;966.2;;;;;;;;;;;;10.2;;;;;;;;;;;;;;;;;;
LUZ;16.06.1881 00:00;15.2;;;;;;;;967;;;;;;;;;;;;3.5;;;;;;;;;;;;;;;;;;
LUZ;17.06.1881 00:00;16.5;;;;;;;;967.5;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;18.06.1881 00:00;19.6;;;;;;;;964.8;;;;;;;;;;;;2.3;;;;;;;;;;;;;;;;;;
LUZ;19.06.1881 00:00;17.6;;;;;;;;964.4;;;;;;;;;;;;13.5;;;;;;;;;;;;;;;;;;
LUZ;20.06.1881 00:00;18.8;;;;;;;;965.1;;;;;;;;;;;;1.2;;;;;;;;;;;;;;;;;;
LUZ;21.06.1881 00:00;21.1;;;;;;;;963.5;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;22.06.1881 00:00;22.5;;;;;;;;964.9;;;;;;;;;;;;0.6;;;;;;;;;;;;;;;;;;
LUZ;23.06.1881 00:00;19.4;;;;;;;;971.2;;;;;;;;;;;;13.4;;;;;;;;;;;;;;;;;;
LUZ;24.06.1881 00:00;18.9;;;;;;;;971.5;;;;;;;;;;;;6.4;;;;;;;;;;;;;;;;;;
LUZ;25.06.1881 00:00;18.9;;;;;;;;971;;;;;;;;;;;;21.3;;;;;;;;;;;;;;;;;;
LUZ;26.06.1881 00:00;15.2;;;;;;;;970.4;;;;;;;;;;;;17.1;;;;;;;;;;;;;;;;;;
LUZ;27.06.1881 00:00;16.3;;;;;;;;965.6;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;28.06.1881 00:00;18.2;;;;;;;;966.7;;;;;;;;;;;;19.1;;;;;;;;;;;;;;;;;;
LUZ;29.06.1881 00:00;14.9;;;;;;;;971;;;;;;;;;;;;17.6;;;;;;;;;;;;;;;;;;
LUZ;30.06.1881 00:00;16.1;;;;;;;;974.8;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;01.07.1881 00:00;17.2;;;;;;;;968.9;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;02.07.1881 00:00;19.5;;;;;;;;968.4;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;03.07.1881 00:00;22.3;;;;;;;;968.9;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;04.07.1881 00:00;22.6;;;;;;;;976.2;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;05.07.1881 00:00;23.7;;;;;;;;972.1;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;06.07.1881 00:00;23.1;;;;;;;;967.8;;;;;;;;;;;;16.6;;;;;;;;;;;;;;;;;;
LUZ;07.07.1881 00:00;19.4;;;;;;;;970.9;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;08.07.1881 00:00;20.2;;;;;;;;967;;;;;;;;;;;;9;;;;;;;;;;;;;;;;;;
LUZ;09.07.1881 00:00;17.5;;;;;;;;968;;;;;;;;;;;;4.5;;;;;;;;;;;;;;;;;;
LUZ;10.07.1881 00:00;17.8;;;;;;;;969.9;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;11.07.1881 00:00;18;;;;;;;;975.1;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;12.07.1881 00:00;19.4;;;;;;;;972.7;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;13.07.1881 00:00;22.8;;;;;;;;973.1;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;14.07.1881 00:00;22.5;;;;;;;;975.5;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;15.07.1881 00:00;23.6;;;;;;;;972.9;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;16.07.1881 00:00;27.6;;;;;;;;970;;;;;;;;;;;;27.9;;;;;;;;;;;;;;;;;;
LUZ;17.07.1881 00:00;23.9;;;;;;;;968.6;;;;;;;;;;;;0.1;;;;;;;;;;;;;;;;;;
LUZ;18.07.1881 00:00;23.7;;;;;;;;969.1;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;19.07.1881 00:00;25.4;;;;;;;;967.2;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;20.07.1881 00:00;25.4;;;;;;;;964.5;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;21.07.1881 00:00;21.5;;;;;;;;962.8;;;;;;;;;;;;40.4;;;;;;;;;;;;;;;;;;
LUZ;22.07.1881 00:00;16.9;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;23.07.1881 00:00;18.7;;;;;;;;970.3;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;24.07.1881 00:00;19.9;;;;;;;;968.5;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;25.07.1881 00:00;20.5;;;;;;;;961.8;;;;;;;;;;;;3.1;;;;;;;;;;;;;;;;;;
LUZ;26.07.1881 00:00;18.1;;;;;;;;956.8;;;;;;;;;;;;16.3;;;;;;;;;;;;;;;;;;
LUZ;27.07.1881 00:00;12.7;;;;;;;;967.5;;;;;;;;;;;;15.7;;;;;;;;;;;;;;;;;;
LUZ;28.07.1881 00:00;14.8;;;;;;;;974.6;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;29.07.1881 00:00;17.4;;;;;;;;973.3;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;30.07.1881 00:00;19;;;;;;;;968.9;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;31.07.1881 00:00;21.2;;;;;;;;965.8;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;01.08.1881 00:00;23.1;;;;;;;;965.9;;;;;;;;;;;;8.5;;;;;;;;;;;;;;;;;;
LUZ;02.08.1881 00:00;19.5;;;;;;;;971.8;;;;;;;;;;;;0.4;;;;;;;;;;;;;;;;;;
LUZ;03.08.1881 00:00;19.4;;;;;;;;975.3;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;04.08.1881 00:00;19.6;;;;;;;;975.8;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;05.08.1881 00:00;20.5;;;;;;;;972.6;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;06.08.1881 00:00;22.7;;;;;;;;971.3;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;07.08.1881 00:00;21.8;;;;;;;;970.5;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;08.08.1881 00:00;22;;;;;;;;965.6;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;09.08.1881 00:00;20.3;;;;;;;;962.6;;;;;;;;;;;;0.4;;;;;;;;;;;;;;;;;;
LUZ;10.08.1881 00:00;17.4;;;;;;;;966.7;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;11.08.1881 00:00;18.4;;;;;;;;969.4;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;12.08.1881 00:00;18.6;;;;;;;;965;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;13.08.1881 00:00;17.3;;;;;;;;957.9;;;;;;;;;;;;16;;;;;;;;;;;;;;;;;;
LUZ;14.08.1881 00:00;13.7;;;;;;;;960.7;;;;;;;;;;;;2.3;;;;;;;;;;;;;;;;;;
LUZ;15.08.1881 00:00;12.6;;;;;;;;964.2;;;;;;;;;;;;3.9;;;;;;;;;;;;;;;;;;
LUZ;16.08.1881 00:00;13.9;;;;;;;;961.1;;;;;;;;;;;;7.6;;;;;;;;;;;;;;;;;;
LUZ;17.08.1881 00:00;14.7;;;;;;;;954.3;;;;;;;;;;;;27.3;;;;;;;;;;;;;;;;;;
LUZ;18.08.1881 00:00;15.6;;;;;;;;960.4;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;19.08.1881 00:00;17.3;;;;;;;;965.6;;;;;;;;;;;;8.8;;;;;;;;;;;;;;;;;;
LUZ;20.08.1881 00:00;18.4;;;;;;;;966.4;;;;;;;;;;;;2.1;;;;;;;;;;;;;;;;;;
LUZ;21.08.1881 00:00;19.8;;;;;;;;965;;;;;;;;;;;;2.2;;;;;;;;;;;;;;;;;;
LUZ;22.08.1881 00:00;19.3;;;;;;;;965.2;;;;;;;;;;;;7.5;;;;;;;;;;;;;;;;;;
LUZ;23.08.1881 00:00;20.3;;;;;;;;960.4;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;
LUZ;24.08.1881 00:00;14.6;;;;;;;;966.9;;;;;;;;;;;;14;;;;;;;;;;;;;;;;;;
LUZ;25.08.1881 00:00;16;;;;;;;;967.5;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;26.08.1881 00:00;18.1;;;;;;;;962.5;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;27.08.1881 00:00;15.1;;;;;;;;960.5;;;;;;;;;;;;53.1;;;;;;;;;;;;;;;;;;
LUZ;28.08.1881 00:00;10.6;;;;;;;;968.2;;;;;;;;;;;;39;;;;;;;;;;;;;;;;;;
LUZ;29.08.1881 00:00;12.5;;;;;;;;973.6;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;30.08.1881 00:00;15.2;;;;;;;;967.3;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;31.08.1881 00:00;14.4;;;;;;;;963.8;;;;;;;;;;;;17.8;;;;;;;;;;;;;;;;;;
LUZ;01.09.1881 00:00;11.2;;;;;;;;959.1;;;;;;;;;;;;62.1;;;;;;;;;;;;;;;;;;
LUZ;02.09.1881 00:00;10;;;;;;;;958.5;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;
LUZ;03.09.1881 00:00;11;;;;;;;;963.2;;;;;;;;;;;;3.2;;;;;;;;;;;;;;;;;;
LUZ;04.09.1881 00:00;13.3;;;;;;;;961.4;;;;;;;;;;;;0.6;;;;;;;;;;;;;;;;;;
LUZ;05.09.1881 00:00;14;;;;;;;;959.2;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;
LUZ;06.09.1881 00:00;14.3;;;;;;;;960.3;;;;;;;;;;;;4.7;;;;;;;;;;;;;;;;;;
LUZ;07.09.1881 00:00;14;;;;;;;;962.7;;;;;;;;;;;;6.9;;;;;;;;;;;;;;;;;;
LUZ;08.09.1881 00:00;14.3;;;;;;;;961.4;;;;;;;;;;;;7.9;;;;;;;;;;;;;;;;;;
LUZ;09.09.1881 00:00;13.6;;;;;;;;963.6;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;10.09.1881 00:00;13;;;;;;;;962.7;;;;;;;;;;;;10.3;;;;;;;;;;;;;;;;;;
LUZ;11.09.1881 00:00;12.4;;;;;;;;962;;;;;;;;;;;;2.4;;;;;;;;;;;;;;;;;;
LUZ;12.09.1881 00:00;13.3;;;;;;;;968;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;13.09.1881 00:00;13.1;;;;;;;;972.6;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;14.09.1881 00:00;14.7;;;;;;;;971.1;;;;;;;;;;;;0.3;;;;;;;;;;;;;;;;;;
LUZ;15.09.1881 00:00;14.9;;;;;;;;968.7;;;;;;;;;;;;33.8;;;;;;;;;;;;;;;;;;
LUZ;16.09.1881 00:00;12.9;;;;;;;;969.9;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;17.09.1881 00:00;12.9;;;;;;;;969.4;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;18.09.1881 00:00;14.5;;;;;;;;966.2;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;19.09.1881 00:00;15.7;;;;;;;;967.9;;;;;;;;;;;;1.3;;;;;;;;;;;;;;;;;;
LUZ;20.09.1881 00:00;14.7;;;;;;;;963.5;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;21.09.1881 00:00;15.5;;;;;;;;953.6;;;;;;;;;;;;10.3;;;;;;;;;;;;;;;;;;
LUZ;22.09.1881 00:00;11.6;;;;;;;;958.1;;;;;;;;;;;;1.6;;;;;;;;;;;;;;;;;;
LUZ;23.09.1881 00:00;11.7;;;;;;;;967.1;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
